news_id,title,description,link,company,ticker,published_date,publisher,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market
15439,Annovis Bio Interview to Air on Bloomberg International on the RedChip Money Report,"BERWYN, Pa., Dec.  17, 2020  (GLOBE NEWSWIRE) -- Annovis Bio Inc. (NYSE American: ANVS), a clinical-stage drug platform company addressing Alzheimer’s disease (AD), Parkinson’s disease (PD) and other neurodegenerative diseases, today announced an interview with its CEO, Maria Maccecchini, Ph.D., will air on The RedChip Money Report television program. The RedChip Money Report airs in 100 million homes on Sundays at 6 p.m. local time in every country in Europe on Bloomberg International.",https://www.globenewswire.com/news-release/2020/12/17/2146815/0/en/Annovis-Bio-Interview-to-Air-on-Bloomberg-International-on-the-RedChip-Money-Report.html,Annovis Bio,ANVS,2020-12-17 06:45:00+00:00,globenewswire_biotech,en,5.949999809265137,5.949999809265137,370.1700134277344,371.94000244140625,0.0,0.0,1.769989013671875,0.478155698588864,-0.478155698588864,UP,158400.0,pre_market
15438,Annovis Bio to Present at the BIO CEO & Investor Digital Conference,"BERWYN, Pa., Feb.  16, 2021  (GLOBE NEWSWIRE) -- Annovis Bio Inc. (NYSE American: ANVS), a clinical-stage drug platform company addressing Alzheimer’s disease (AD), Parkinson’s disease (PD) and other neurodegenerative diseases, today announced that Maria Maccecchini, Ph.D., Founder and Chief Executive Officer, will present at the BIO CEO & Digital Conference, available online February 16-18, 2021. Annovis Bio’s presentation will be accessible on demand during the virtual event for all registered attendees.",https://www.globenewswire.com/news-release/2021/02/16/2175895/0/en/Annovis-Bio-to-Present-at-the-BIO-CEO-Investor-Digital-Conference.html,Annovis Bio,ANVS,2021-02-16 06:45:00+00:00,globenewswire_biotech,en,21.68000030517578,25.0,392.6400146484375,393.9599914550781,3.3199996948242188,15.313651513333317,1.319976806640625,0.33617989949967464,14.977471613833643,UP,327200.0,pre_market
16619,NexImmune Announces Research Collaboration with National Institute of Neurological Disorders and Stroke (NINDS) of the National Institutes of Health (NIH),The collaboration will explore EBV and HTLV-1 antigen-specific immune responses in immunological diseases The collaboration will explore EBV and HTLV-1 antigen-specific immune responses in immunological diseases,https://www.globenewswire.com/news-release/2022/10/06/2529360/0/en/NexImmune-Announces-Research-Collaboration-with-National-Institute-of-Neurological-Disorders-and-Stroke-NINDS-of-the-National-Institutes-of-Health-NIH.html,NexImmune,NEXI,2022-10-06 07:00:00+00:00,globenewswire_biotech,en,16.25,16.13249969482422,377.0899963378906,375.6199951171875,-0.11750030517578125,-0.7230788010817307,-1.470001220703125,-0.3898276896706466,-0.3332511114110841,DOWN,15284.0,pre_market
14658,Radiopharm Theranostics Initiates Process for Nasdaq Listing,Proposed listing on NASDAQ with RADX ticker symbolForm 20-F registration filed with Securities and Exchange CommissionTrading expected to commence late March 2023,https://www.globenewswire.com/news-release/2023/02/14/2607567/0/en/Radiopharm-Theranostics-Initiates-Process-for-Nasdaq-Listing.html,Radiopharm Theranostics,RAD.AX,2023-02-14 08:00:00+00:00,globenewswire_biotech,en,0.12278000265359879,0.12750199437141418,412.8299865722656,411.239990234375,0.004721991717815399,3.8458964129017255,-1.589996337890625,-0.3851455537647329,4.231041966666458,UP,1190893.0,pre_market
16616,NexImmune Announces Data Showing AIM ACT T cells Enhance the Response to Bispecific T cell Engager Therapy at the 2023 Tandem Meetings: Transplantation & Cellular Therapy Meetings of ASTCT and CIBMTR,"GAITHERSBURG, Md., Feb.  16, 2023  (GLOBE NEWSWIRE) -- NexImmune, Inc. (Nasdaq: NEXI), a biotechnology company developing a novel approach to immunotherapy designed to orchestrate a targeted immune response by directing the function of antigen-specific T cells, today announced that new positive, preclinical data will be presented in an abstract titled “Prior Antigen Exposure Enhances the T cell Response to Bispecific T cell Engager Therapy” at the 2023 Tandem Meetings: Transplantation & Cellular Therapy Meetings of ASTCT and CIBMTR, taking place on February 15-19, 2023 in Orlando, Florida.",https://www.globenewswire.com/news-release/2023/02/16/2609548/0/en/NexImmune-Announces-Data-Showing-AIM-ACT-T-cells-Enhance-the-Response-to-Bispecific-T-cell-Engager-Therapy-at-the-2023-Tandem-Meetings-Transplantation-Cellular-Therapy-Meetings-of-.html,NexImmune,NEXI,2023-02-16 07:00:00+00:00,globenewswire_biotech,en,10.25,18.25,413.9800109863281,408.7900085449219,8.0,78.04878048780488,-5.19000244140625,-1.2536843093077874,79.30246479711266,UP,2503539.0,pre_market
43580,Vir Biotechnology Announces Positive Final Draft Guidance on Sotrovimab from the UK’s National Institute for Health and Care Excellence (NICE),Final draft guidance based on cost effectiveness evaluation of sotrovimab Final draft guidance based on cost effectiveness evaluation of sotrovimab,https://www.globenewswire.com/news-release/2023/02/22/2613242/0/en/Vir-Biotechnology-Announces-Positive-Final-Draft-Guidance-on-Sotrovimab-from-the-UK-s-National-Institute-for-Health-and-Care-Excellence-NICE.html,Vir Biotechnology,VIR,2023-02-22 08:30:00+00:00,globenewswire_biotech,en,26.989999771118164,27.0,399.0899963378906,399.5199890136719,0.010000228881835938,0.03705160787936398,0.42999267578125,0.10774328590717056,-0.07069167802780657,UP,1110700.0,pre_market
14657,Dr Ken Herrmann Appointed to RAD Scientific Advisory Board,"SYDNEY, Australia, March  03, 2023  (GLOBE NEWSWIRE) -- Radiopharm Theranostics (ASX:RAD, “Radiopharm” or the “Company”), a developer of a world-class platform of radiopharmaceutical products for both diagnostic and therapeutic uses, is pleased to announce the appointment of Dr Ken Herrmann to the Company’s Scientific Advisory Board (SAB).",https://www.globenewswire.com/news-release/2023/03/03/2620158/0/en/Dr-Ken-Herrmann-Appointed-to-RAD-Scientific-Advisory-Board.html,Radiopharm Theranostics,RAD.AX,2023-03-03 07:30:00+00:00,globenewswire_biotech,en,0.12278000265359879,0.12278000265359879,397.80999755859375,399.7099914550781,0.0,0.0,1.899993896484375,0.47761341045847483,-0.47761341045847483,UP,75742.0,pre_market
14656,Radiopharm Theranostics Partners With Next Generation Preclinical Platform for Therapeutic Radiopharmaceuticals,"SYDNEY, Australia, March  03, 2023  (GLOBE NEWSWIRE) -- Radiopharm Theranostics (ASX:RAD, “Radiopharm” or the “Company”), a developer of radiopharmaceutical products for both diagnostic and therapeutic uses, is pleased to announce that through its wholly owned subsidiary, Radiopharm Theranostics (USA) Inc., it has entered into a binding agreement to acquire Pharma15 Corporation (Pharma15), a private US-based venture which is developing next-generation therapeutic radiopharmaceuticals for Prostate Cancer. Pharma15 was founded by leading radiopharmaceutical scientist Professor David Ulmert and CEO Suzanne Dance.",https://www.globenewswire.com/news-release/2023/03/03/2620252/0/en/Radiopharm-Theranostics-Partners-With-Next-Generation-Preclinical-Platform-for-Therapeutic-Radiopharmaceuticals.html,Radiopharm Theranostics,RAD.AX,2023-03-03 08:41:00+00:00,globenewswire_biotech,en,0.12278000265359879,0.12278000265359879,397.80999755859375,399.7099914550781,0.0,0.0,1.899993896484375,0.47761341045847483,-0.47761341045847483,UP,75742.0,pre_market
14655,Radiopharm Theranostics Invited to Participate in Jefferies Radiopharma Innovation Summit,"SYDNEY, Australia, March  28, 2023  (GLOBE NEWSWIRE) -- Radiopharm Theranostics (ASX:RAD, “Radiopharm” or the “Company”), a developer of radiopharmaceutical products for both diagnostic and therapeutic uses, is pleased to announce that the Company will participate in Jefferies Inaugural Radiopharma Innovation Summit being held in New York City on April 3rd, 2023. Riccardo Canevari, Chief Executive Officer and Managing Director of Radiopharm Theranostics, and Vittorio Puppo, Chief Operating Officer will be available for 1x1 meetings.",https://www.globenewswire.com/news-release/2023/03/28/2635541/0/en/Radiopharm-Theranostics-Invited-to-Participate-in-Jefferies-Radiopharma-Innovation-Summit.html,Radiopharm Theranostics,RAD.AX,2023-03-28 07:30:00+00:00,globenewswire_biotech,en,0.1652809977531433,0.16055800020694733,396.489990234375,395.7699890136719,-0.004722997546195984,-2.85755628922936,-0.720001220703125,-0.18159379516176805,-2.675962494067592,DOWN,138072.0,pre_market
14654,Radiopharm Theranostics Enters Into Supply Agreement with TerThera for Terbium-161 Isotope,"Agreement will supply Tb-161 for RAD 602, a potential first in class radiopharmaceutical for treatment of brain cancers Agreement will supply Tb-161 for RAD 602, a potential first in class radiopharmaceutical for treatment of brain cancers",https://www.globenewswire.com/news-release/2023/04/17/2647815/0/en/Radiopharm-Theranostics-Enters-Into-Supply-Agreement-with-TerThera-for-Terbium-161-Isotope.html,Radiopharm Theranostics,RAD.AX,2023-04-17 07:30:00+00:00,globenewswire_biotech,en,0.16055800020694733,0.16055800020694733,412.4599914550781,412.3699951171875,0.0,0.0,-0.089996337890625,-0.02181941030768476,0.02181941030768476,UP,453755.0,pre_market
